ID,LST_num,condition,puzzles,solutions
775,,Quaternary,0003040030000500,3
776,,Quaternary,1003051030000100,3
777,,Quaternary,1004254002000010,1
778,,Quaternary,4002205014000210,4
779,,Quaternary,3120030524301243,2
780,,Quaternary,5000100000400204,4
781,,Quaternary,0500040010404010,1
782,,Quaternary,0003300100100050,3
783,,Quaternary,0003003030012504,3
784,,Quaternary,2000100500200003,2
785,,Quaternary,1250040000044002,4
786,,Quaternary,0003230000001050,3
787,,Quaternary,4023301220410504,2
788,,Quaternary,4005143021430014,1
789,,Quaternary,0000230030000052,3
790,,Quaternary,0054100020404210,2
791,,Quaternary,0020000500044200,2
792,,Quaternary,0304001300004050,3
793,,Quaternary,3000000323000050,3
794,,Quaternary,0000002035000002,2
795,,Quaternary,1000310223040530,2
796,,Quaternary,3042201340300520,3
797,,Quaternary,1050300400200401,4
798,,Quaternary,1020314005040030,3
799,,Quaternary,1000001035000400,1
800,,Quaternary,0001100303000504,1
801,,Quaternary,4000510003400031,3
802,,Quaternary,2000004503003000,3
803,,Quaternary,1020450020000100,2
804,,Quaternary,0430000420005001,4
805,,Quaternary,0004100040310150,4
806,,Quaternary,0040000052000004,4
807,,Quaternary,1043000003005020,3
808,,Quaternary,1040253003100001,1
809,,Quaternary,3002100000050410,1
810,,Quaternary,1500402003000002,2
811,,Quaternary,2001020400405000,4
812,,Quaternary,0024400000000250,4
813,,Quaternary,3001030200544213,3
814,,Quaternary,0450300400404013,3
815,,Quaternary,1243341050010104,4
816,,Quaternary,1040040000054000,4
817,,Quaternary,4310302021050030,3
818,,Quaternary,0320020050040012,2
819,,Quaternary,0540100040310010,1
820,,Quaternary,1024400520000200,2
821,,Quaternary,0001123000400350,1
822,,Quaternary,4020200030050004,2
823,,Quaternary,1020000220040530,2
824,,Quaternary,5100003400000413,3
825,,Quaternary,0420310220054000,4
826,,Quaternary,1324400001500010,4
827,,Quaternary,2401000301004050,1
828,,Quaternary,0500103000410014,1
829,,Quaternary,2005030030041030,3
830,,Quaternary,0030200003005000,3
831,,Quaternary,5001031000301423,3
832,,Quaternary,0005042002402030,2
833,,Quaternary,1000300101000453,1
834,,Quaternary,2000050030200002,2
835,,Quaternary,2000001005030020,2
836,,Quaternary,3024100024010253,1
837,,Quaternary,2004004005014002,4
838,,Quaternary,4321500401402013,1
839,,Quaternary,0103300423410052,3
840,,Quaternary,3041001041025003,1
841,,Quaternary,0003305000012104,1
842,,Quaternary,1020310000540000,1
843,,Quaternary,0000040100254000,4
844,,Quaternary,0001010050304000,1
845,,Quaternary,0423013253103000,2
846,,Quaternary,4100200504201043,4
847,,Quaternary,5100023403012013,3
848,,Quaternary,0305103420103040,1
849,,Quaternary,0052010420301000,1
850,,Quaternary,4000050001000004,4
851,,Quaternary,0002010040015040,1
852,,Quaternary,0040001041300503,4
853,,Quaternary,0300002540002400,4
854,,Quaternary,1003000440000350,4
855,,Quaternary,0302200000400150,2
856,,Quaternary,0301020450200400,4
857,,Quaternary,0004400024300053,4
858,,Quaternary,3002005020400003,3
859,,Quaternary,4001004003000513,4
860,,Quaternary,1423003250103201,2
861,,Quaternary,4003000150200302,3
862,,Quaternary,0024035000014200,4
863,,Quaternary,4500000320300104,3
864,,Quaternary,0510400220000020,2
865,,Quaternary,0054000020004210,2
866,,Quaternary,0320204002043500,4
867,,Quaternary,3000020450000020,2
868,,Quaternary,1000400000010350,1
869,,Quaternary,0000400323005020,3
870,,Quaternary,0300100500424030,3
871,,Quaternary,0300000220004500,2
872,,Quaternary,0020010220014050,1
873,,Quaternary,3020103223410503,2
874,,Quaternary,0403005042000020,4
875,,Quaternary,0501000030000032,3
876,,Quaternary,0025100021433000,1
877,,Quaternary,0153021040000402,4
878,,Quaternary,0430150000000003,3
879,,Quaternary,2401021353003004,1
880,,Quaternary,0100400150000310,1
881,,Quaternary,4310340020050034,3
882,,Quaternary,4000000150000310,1
883,,Quaternary,1003015000003000,3
884,,Quaternary,2401310453000043,4
885,,Quaternary,0320000400052010,2
886,,Quaternary,0020400500103200,2
887,,Quaternary,1000045000014000,1
888,,Quaternary,4312020534002134,3
889,,Quaternary,0030301005000100,3
890,,Quaternary,4201002003025003,2
891,,Quaternary,1043200400203500,4
892,,Quaternary,4000100002050040,4
893,,Quaternary,0203410203143051,2
894,,Quaternary,0030005002010100,1
895,,Quaternary,0403300003000050,3
896,,Quaternary,1400000400300050,4
897,,Quaternary,4300500021030030,3
898,,Quaternary,0000200302000054,2
899,,Quaternary,0034040020504001,4
900,,Quaternary,0103003020005000,3
901,,Quaternary,2500004000301403,3
902,,Quaternary,0100103220000500,2
903,,Quaternary,0001300000054300,3
904,,Quaternary,1020503000420400,4
905,,Quaternary,4301100400453010,3
906,,Quaternary,1500000220000420,2
907,,Quaternary,1300300440032500,4
908,,Quaternary,0004400000010150,4
909,,Quaternary,0030000300004500,3
910,,Quaternary,1000000100420450,1
911,,Quaternary,4003240030100052,4
912,,Quaternary,0040100441003050,1
913,,Quaternary,2000023050000300,3
914,,Quaternary,3042102045000000,2
915,,Quaternary,0001000001004050,1
916,,Quaternary,4310302150040103,1
917,,Quaternary,2000000200300050,2
918,,Quaternary,5002004020300403,4
919,,Quaternary,3005100000020010,1
920,,Quaternary,3000231000501023,3
921,,Quaternary,5000003431020403,4
922,,Quaternary,4320041021431005,4
923,,Quaternary,0100001000205003,1
924,,Quaternary,0005100000434010,1
925,,Quaternary,0205100400303000,3
926,,Quaternary,3005031001021403,1
927,,Quaternary,1200000020000045,2
928,,Quaternary,5003000030144100,1
929,,Quaternary,0020500223040030,3
930,,Quaternary,3042201440011500,4
931,,Quaternary,1000000140300350,1
932,,Quaternary,1203310020000510,3
933,,Quaternary,3001000001504013,3
934,,Quaternary,4020000221400514,2
935,,Quaternary,1000020001040035,1
936,,Quaternary,0430000003405003,4
937,,Quaternary,1203050000044000,4
938,,Quaternary,3000130005044010,1
939,,Quaternary,0003203052000000,3
940,,Quaternary,1002052023000001,1
941,,Quaternary,2500010040030030,3
942,,Quaternary,5010430000030000,3
943,,Quaternary,0300120400253000,3
944,,Quaternary,5200030000301000,3
945,,Quaternary,2050000400000400,4
946,,Quaternary,3140030440311500,4
947,,Quaternary,0002150440200100,2
948,,Quaternary,4005231031001003,1
949,,Quaternary,5000200000400104,4
950,,Quaternary,1500302000304002,2
951,,Quaternary,0350400021430002,2
952,,Quaternary,0051240000020034,2
953,,Quaternary,0123025030000000,3
954,,Quaternary,5400200003000013,3
955,,Quaternary,0240100540300003,4
956,,Quaternary,4120050020310342,2
957,,Quaternary,2000005304004000,4
958,,Quaternary,0350040000044000,4
959,,Quaternary,3002020050300020,2
960,,Quaternary,4200000000021050,2
961,,Quaternary,3004500000200032,2
962,,Quaternary,0005140000404000,4
963,,Quaternary,2001001450300400,4
964,,Quaternary,4500000100032030,3
965,,Quaternary,0000104003043500,4
966,,Quaternary,4000340000050040,4
967,,Quaternary,0200200000050003,2
968,,Quaternary,4050300100402104,1
969,,Quaternary,0501020021434010,4
970,,Quaternary,3000042025004032,3
971,,Quaternary,1040250042000024,4
972,,Quaternary,0401000025004010,1
973,,Quaternary,2000054030000002,2
974,,Quaternary,0120405000011040,1
975,,Quaternary,2431320403504003,4
976,,Quaternary,1400310020404050,1
977,,Quaternary,0005100001400004,1
978,,Quaternary,2103005042311304,1
979,,Quaternary,1002050420314103,2
980,,Quaternary,4020050001000040,4
981,,Quaternary,2500000000304003,3
982,,Quaternary,0002100320000150,2
983,,Quaternary,1423400220000501,2
984,,Quaternary,4320001002500004,4
985,,Quaternary,1403305000040200,4
986,,Quaternary,0002310004504003,3
987,,Quaternary,0100100004054010,1
988,,Quaternary,0350420021000010,2
989,,Quaternary,3040031450300423,4
990,,Quaternary,0035100402002003,2
991,,Quaternary,0020100521000003,2
992,,Quaternary,2030000240000150,2
993,,Quaternary,4012050034001030,1
994,,Quaternary,5000012013000213,2
995,,Quaternary,3001030400520413,3
996,,Quaternary,0530000220004000,2
997,,Quaternary,0003501003001030,3
998,,Quaternary,1403315023144000,4
999,,Quaternary,0420500020000240,4
1000,,Quaternary,0100000030054010,1
1001,,Quaternary,0300302000454002,3
1002,,Quaternary,0132324003205400,2
1003,,Quaternary,0120001020300503,2
1004,,Quaternary,4500000001430030,3
1005,,Quaternary,0100005400011020,1
1006,,Quaternary,0420005320004100,4
1007,,Quaternary,1020000330000052,3
1008,,Quaternary,1023001040000305,1
1009,,Quaternary,1003000540000040,4
1010,,Quaternary,0023200002000105,2
1011,,Quaternary,0023020050044000,2
1012,,Quaternary,0420500000402004,4
1013,,Quaternary,1040001021000025,1
1014,,Quaternary,3000021523400032,3
1015,,Quaternary,0021400050400200,2
1016,,Quaternary,4012305020341403,4
1017,,Quaternary,0524401024311042,1
1018,,Quaternary,1500000421430021,4
1019,,Quaternary,0100004000010050,1
1020,,Quaternary,3400004050031000,4
1021,,Quaternary,5003000013203201,2
1022,,Quaternary,4012000020000540,2
1023,,Quaternary,0500010440200002,2
1024,,Quaternary,2500124000244312,4
1025,,Quaternary,1002300450300410,4
1026,,Quaternary,0104401000305003,1
1027,,Quaternary,0300400200153000,3
1028,,Quaternary,3000031041025003,1
1029,,Quaternary,0051023041000402,4
1030,,Quaternary,1300024041000053,1
1031,,Quaternary,0000200000150200,2
1032,,Quaternary,1002005400300103,1
1033,,Quaternary,2001020031051020,2
1034,,Quaternary,1020300500000201,2
1035,,Quaternary,4005100020030100,1
1036,,Quaternary,0321524021040410,1
1037,,Quaternary,0020350020000100,2
1038,,Quaternary,1000020500040010,1
1039,,Quaternary,0521401000431200,4
1040,,Quaternary,1243200440020500,4
1041,,Quaternary,3100004520300002,3
1042,,Quaternary,3000030000500020,3
1043,,Quaternary,4100000330000510,3
1044,,Quaternary,4020020030050000,2
1045,,Quaternary,1320300520404001,2
1046,,Quaternary,4000000303005010,3
1047,,Quaternary,0020200003050200,2
1048,,Quaternary,0500400000430230,4
1049,,Quaternary,1243410003053021,4
1050,,Quaternary,0301020040500012,2
1051,,Quaternary,0020200032001005,2
1052,,Quaternary,0304504100031000,3
1053,,Quaternary,0002510000312003,3
1054,,Quaternary,0003314023044250,3
1055,,Quaternary,0340000140100504,1
1056,,Quaternary,1000020520040130,1
1057,,Quaternary,1320020500300413,1
1058,,Quaternary,4103003002050040,4
1059,,Quaternary,0500000403014003,4
1060,,Quaternary,1003310003040050,3
1061,,Quaternary,0000540001434030,3
1062,,Quaternary,0320013220103500,2
1063,,Quaternary,5102200400300403,3
1064,,Quaternary,0300000330000052,3
1065,,Quaternary,2013304105240032,3
1066,,Quaternary,0340003442053400,3
1067,,Quaternary,0400100005340010,1
1068,,Quaternary,1000000005403001,1
1069,,Quaternary,1000200000410350,1
1070,,Quaternary,1400005000044000,4
1071,,Quaternary,3050230141201000,1
1072,,Quaternary,3100000300201050,3
1073,,Quaternary,1020000541000004,1
1074,,Quaternary,5201030400321423,3
1075,,Quaternary,0301004300001050,3
1076,,Quaternary,0430510020400203,3
1077,,Quaternary,0001002041002053,1
1078,,Quaternary,0003003030002500,3
1079,,Quaternary,2030000440100150,4
1080,,Quaternary,4000150003000042,4
1081,,Quaternary,0301001401005420,1
1082,,Quaternary,3000040521000020,2
1083,,Quaternary,4103140220410510,2
1084,,Quaternary,0510300100030000,3
1085,,Quaternary,2001003000053400,3
1086,,Quaternary,5000001000010103,1
1087,,Quaternary,0003045030000004,3
1088,,Quaternary,1003320005000032,3
1089,,Quaternary,5300040000400004,4
1090,,Quaternary,4302302000050030,3
1091,,Quaternary,1002051020300103,2
1092,,Quaternary,1030310020034501,3
1093,,Quaternary,1300502020000013,3
1094,,Quaternary,2400004203054000,4
1095,,Quaternary,3000030040200052,3
1096,,Quaternary,1020500300400200,2
1097,,Quaternary,1240031440353020,2
1098,,Quaternary,5003001000003100,1
1099,,Quaternary,5010020000004002,2
1100,,Quaternary,0020130021340053,1
1101,,Quaternary,3100105020414003,3
1102,,Quaternary,1003200030200510,3
1103,,Quaternary,0200053000040040,4
1104,,Quaternary,4000001030500004,4
1105,,Quaternary,0034120030010502,3
1106,,Quaternary,2134024030050010,1
1107,,Quaternary,0025041330404002,4
1108,,Quaternary,4013040135001304,1
1109,,Quaternary,0300005334204002,4
1110,,Quaternary,3200130005020013,1
1111,,Quaternary,1304350000400001,4
1112,,Quaternary,0340200050000103,3
1113,,Quaternary,0102500440000013,1
1114,,Quaternary,0002450020000100,2
1115,,Quaternary,0051000221004210,2
1116,,Quaternary,0205001000201000,1
1117,,Quaternary,3002123420400050,2
1118,,Quaternary,0000400300311500,3
1119,,Quaternary,0310320000050402,3
1120,,Quaternary,1300021000030005,1
1121,,Quaternary,1423304223004050,3
1122,,Quaternary,0502300423414013,4
1123,,Quaternary,1003203002000005,2
1124,,Quaternary,0500030040003004,4
1125,,Quaternary,4020000032011005,2
1126,,Quaternary,1420005003044001,4
1127,,Quaternary,1302041300503124,3
1128,,Quaternary,3000200001501003,3
1129,,Quaternary,0203031000050100,1
1130,,Quaternary,4310300001400054,3
1131,,Quaternary,0043540000300020,3
1132,,Quaternary,0005040000014000,4
1133,,Quaternary,3005040000404210,4
1134,,Quaternary,1000005302000100,1
1135,,Quaternary,1000000301003005,1
1136,,Quaternary,0502400001400000,4
1137,,Quaternary,0050002013003000,3
1138,,Quaternary,3040032000054002,3
1139,,Quaternary,4020041223410504,2
1140,,Quaternary,0300240000245030,4
1141,,Quaternary,4302120420430051,2
1142,,Quaternary,1423400203413500,2
1143,,Quaternary,0053200100201000,1
1144,,Quaternary,1032300025404210,3
1145,,Quaternary,1000042025400012,1
1146,,Quaternary,1324050000404000,4
1147,,Quaternary,3000001021501003,3
1148,,Quaternary,0003001000054100,1
1149,,Quaternary,0030005430014103,1
1150,,Quaternary,0010040501000043,1
1151,,Quaternary,0401300050020100,1
1152,,Quaternary,0450001300003000,3
1153,,Quaternary,4012340120000543,2
1154,,Quaternary,1003403203503021,1
1155,,Quaternary,0003300220400050,3
1156,,Quaternary,0020020050004010,2
1157,,Quaternary,4050001032001003,3
1158,,Quaternary,0003000504201040,4
1159,,Quaternary,3400205041000004,4
1160,,Quaternary,0420154020340003,3
1161,,Quaternary,0001430000350420,4
1162,,Quaternary,1003450030000100,3
1163,,Quaternary,4000304100050403,4
1164,,Quaternary,0421400001005000,1
1165,,Quaternary,0001401000003500,1
1166,,Quaternary,0001010403402050,1
1167,,Quaternary,1500003400410012,4
1168,,Quaternary,3002005420004200,2
1169,,Quaternary,3000120001300052,1
1170,,Quaternary,0400004030050010,4
1171,,Quaternary,1342243000244005,3
1172,,Quaternary,0302502440000030,3
1173,,Quaternary,4050000110000100,1
1174,,Quaternary,0400500100400030,4
1175,,Quaternary,0001031040300005,3
1176,,Quaternary,4312342021030050,3
1177,,Quaternary,2050020440320420,4
1178,,Quaternary,5400010320000010,1
1179,,Quaternary,5030200000010100,1
1180,,Quaternary,5400400020010210,1
1181,,Quaternary,0030230002001050,2
1182,,Quaternary,1030300005000400,3
1183,,Quaternary,3000030100520000,3
1184,,Quaternary,0002050003202000,2
1185,,Quaternary,0500000420404003,4
1186,,Quaternary,1423405023003042,3
1187,,Quaternary,0502300000414010,4
1188,,Quaternary,4100102020000540,2
1189,,Quaternary,0401000540000040,4
1190,,Quaternary,0040000203054003,4
1191,,Quaternary,1500230441000040,4
1192,,Quaternary,2401005340000100,4
1193,,Quaternary,5100401000300003,3
1194,,Quaternary,1050340020040010,4
1195,,Quaternary,1500203001000013,3
1196,,Quaternary,0302401000305000,3
1197,,Quaternary,0401500220040210,1
1198,,Quaternary,0004200000200005,2
1199,,Quaternary,3000030401500413,3
1200,,Quaternary,0300000141002050,1
1201,,Quaternary,0124005024014213,4
1202,,Quaternary,0000123421000052,1
1203,,Quaternary,3001200000200005,2
1204,,Quaternary,4000002503003000,3
1205,,Quaternary,1000000100504100,1
1206,,Quaternary,4013050001301042,4
1207,,Quaternary,0004400020310352,4
1208,,Quaternary,4021003000153000,3
1209,,Quaternary,0020300200044500,2
1210,,Quaternary,0100050320300042,2
1211,,Quaternary,0120401023415002,1
1212,,Quaternary,5040201000300003,3
1213,,Quaternary,5301041000401034,4
1214,,Quaternary,0032320103502403,2
1215,,Quaternary,0034300005204002,4
1216,,Quaternary,5300000200044020,2
1217,,Quaternary,4020000220400534,2
1218,,Quaternary,0001000050403100,1
1219,,Quaternary,0024040020500013,4
1220,,Quaternary,0002010420014500,2
1221,,Quaternary,0324000320005002,3
1222,,Quaternary,1000000001000054,1
1223,,Quaternary,5200001000324003,3
1224,,Quaternary,3040030005024000,4
1225,,Quaternary,0300400500001032,3
1226,,Quaternary,0503002023044032,2
1227,,Quaternary,0000020000234005,2
1228,,Quaternary,0103300420400050,3
1229,,Quaternary,0520003400004000,4
1230,,Quaternary,0300200030201503,2
1231,,Quaternary,0030500423004213,3
1232,,Quaternary,1000000450000410,4
1233,,Quaternary,3001235000320103,1
1234,,Quaternary,2001005000301400,1
1235,,Quaternary,5001040000043000,4
1236,,Quaternary,0300200050040013,3
1237,,Quaternary,1003050020300400,3
1238,,Quaternary,2000100003050010,1
1239,,Quaternary,0503400003420000,4
1240,,Quaternary,2000000210304050,2
1241,,Quaternary,1020010020040035,1
1242,,Quaternary,3500143203014010,1
1243,,Quaternary,0501003021403004,3
1244,,Quaternary,5003010400400310,1
1245,,Quaternary,0021010050044000,1
1246,,Quaternary,0002400320000530,2
1247,,Quaternary,0002020420401050,2
1248,,Quaternary,1500000000204032,2
1249,,Quaternary,1300200350000030,3
1250,,Quaternary,0300023440050402,3
1251,,Quaternary,0051000440320413,4
1252,,Quaternary,1400500101400000,4
1253,,Quaternary,1003000000350100,1
1254,,Quaternary,4302510004201003,2
1255,,Quaternary,1000342021044050,1
1256,,Quaternary,0400200300054000,4
1257,,Quaternary,0000003520103201,2
1258,,Quaternary,1200001020030050,2
1259,,Quaternary,0013400052000102,1
1260,,Quaternary,3040021005000024,4
1261,,Quaternary,1000410020400254,1
1262,,Quaternary,1500032020030002,2
1263,,Quaternary,0402005000302000,2
1264,,Quaternary,3042201400300405,3
1265,,Quaternary,0020400203003500,2
1266,,Quaternary,0143023450000420,4
1267,,Quaternary,0300000400153400,3
1268,,Quaternary,0051120021300010,2
1269,,Quaternary,0301001541000403,4
1270,,Quaternary,1005040030404200,4
1271,,Quaternary,4302040020050030,3
1272,,Quaternary,0023000023004050,3
1273,,Quaternary,5004010220014010,1
1274,,Quaternary,0020301221041540,2
1275,,Quaternary,1342421305000024,4
1276,,Quaternary,0003300003204050,3
1277,,Quaternary,1000041300300502,1
1278,,Quaternary,4000241031500004,4
1279,,Quaternary,2300320040030050,3
1280,,Quaternary,1300300005404001,1
1281,,Quaternary,3040000450020403,4
1282,,Quaternary,0100020050030021,2
1283,,Quaternary,4000102500400002,4
1284,,Quaternary,0000401001003005,1
1285,,Quaternary,4000050032000004,4
1286,,Quaternary,0200050320044002,4
1287,,Quaternary,4103300223401050,3
1288,,Quaternary,0001500020000410,1
1289,,Quaternary,3040000440000523,4
1290,,Quaternary,3005040000400000,4
1291,,Quaternary,1324023000053412,3
1292,,Quaternary,0400300005040130,3
1293,,Quaternary,4002102020410510,2
1294,,Quaternary,2004000230504010,2
1295,,Quaternary,4000500003000003,3
1296,,Quaternary,0103021040005402,1
1297,,Quaternary,4002000101005000,1
1298,,Quaternary,1342300450000400,4
1299,,Quaternary,3002241302300520,3
1300,,Quaternary,0302000425004030,4
1301,,Quaternary,0003300005144102,3
1302,,Quaternary,3402200005400000,2
1303,,Quaternary,1003042025040030,3
1304,,Quaternary,0350001440001000,4
1305,,Quaternary,4310200400253000,3
1306,,Quaternary,1000040020405001,4
1307,,Quaternary,1300001400510003,3
1308,,Quaternary,1000045020040032,2
1309,,Quaternary,1020310203040050,3
1310,,Quaternary,0001500420000010,1
1311,,Quaternary,2300020440000520,4
1312,,Quaternary,0423013250100240,2
1313,,Quaternary,4002200400230541,2
1314,,Quaternary,2130025030011000,1
1315,,Quaternary,0300000425304003,4
1316,,Quaternary,1020504103040132,3
1317,,Quaternary,1023300020000501,2
1318,,Quaternary,4012050021430204,4
1319,,Quaternary,4000000534010043,4
1320,,Quaternary,4002050021000004,4
1321,,Quaternary,0001200350000210,1
1322,,Quaternary,0041540000140030,1
1323,,Quaternary,1003050441003040,3
1324,,Quaternary,0402000020000510,2
1325,,Quaternary,4021204312040510,4
1326,,Quaternary,2100000000215040,1
1327,,Quaternary,0003405023400000,3
1328,,Quaternary,5000100003000023,3
1329,,Quaternary,0050200400214000,4
1330,,Quaternary,2000023001400054,2
1331,,Quaternary,0500100034010010,1
1332,,Quaternary,0030130040050020,3
1333,,Quaternary,0020400303001050,3
1334,,Quaternary,0021431021345000,1
1335,,Quaternary,1200000220004050,2
1336,,Quaternary,1020300023000150,3
1337,,Quaternary,1032000425004103,3
1338,,Quaternary,0100000150000010,1
1339,,Quaternary,0200030000024050,2
1340,,Quaternary,0400500020000004,4
1341,,Quaternary,5000010000014000,1
1342,,Quaternary,0301053240103024,4
1343,,Quaternary,5003100004300042,4
1344,,Quaternary,0400105023400003,3
1345,,Quaternary,2040500010040400,4
1346,,Quaternary,0002023440000510,4
1347,,Quaternary,1003001005200400,1
1348,,Quaternary,5420203003000213,3
1349,,Quaternary,0020500421434010,1
1350,,Quaternary,0004150040300040,4
1351,,Quaternary,5040042032004132,2
1352,,Quaternary,0500430021400004,4
1353,,Quaternary,3201045320000102,2
1354,,Quaternary,2001010403504003,4
1355,,Quaternary,3024105004010010,4
1356,,Quaternary,0003200000200005,2
1357,,Quaternary,0003540000201302,2
1358,,Quaternary,0120000524004013,2
1359,,Quaternary,4002005100402000,2
1360,,Quaternary,0301502000004013,3
1361,,Quaternary,0205430000000042,4
1362,,Quaternary,5300000000201002,2
1363,,Quaternary,0102102030050010,1
1364,,Quaternary,0050200400200400,4
1365,,Quaternary,2000050400201400,2
1366,,Quaternary,0423205002414100,1
1367,,Quaternary,1024001025404001,1
1368,,Quaternary,0025123021430410,1
1369,,Quaternary,0010042501000034,1
1370,,Quaternary,5002400000010100,1
1371,,Quaternary,1042002405004010,4
1372,,Quaternary,1423300023140051,3
1373,,Quaternary,5002241002411004,4
1374,,Quaternary,1003053223410014,1
1375,,Quaternary,0504103203010010,1
1376,,Quaternary,0420203003450213,2
1377,,Quaternary,0100000030014050,1
1378,,Quaternary,0001050003001000,1
1379,,Quaternary,0300314000150200,3
1380,,Quaternary,1003003023500001,1
1381,,Quaternary,0030500013000003,3
1382,,Quaternary,0000000442000150,4
1383,,Quaternary,0020450003020403,2
1384,,Quaternary,1200005020300100,1
1385,,Quaternary,5003040010400030,4
1386,,Quaternary,0051040020144000,4
1387,,Quaternary,0002100020000540,2
1388,,Quaternary,1000002130500100,1
1389,,Quaternary,0350000114002030,1
1390,,Quaternary,2431500003004003,3
1391,,Quaternary,0401210000005040,1
1392,,Quaternary,1000400500020100,1
1393,,Quaternary,5003100004000040,4
1394,,Quaternary,1032235000044100,4
1395,,Quaternary,3400001540001000,4
1396,,Quaternary,4000500103020030,3
1397,,Quaternary,2031050003000013,1
1398,,Quaternary,3140201440301005,3
1399,,Quaternary,0300200440000500,4
1400,,Quaternary,3420005220004200,4
1401,,Quaternary,1020350000020000,2
1402,,Quaternary,0503400000400200,4
1403,,Quaternary,4000100002050010,1
1404,,Quaternary,4000004000050003,4
1405,,Quaternary,0503400203100020,2
1406,,Quaternary,0105000100404010,4
1407,,Quaternary,3001231001501203,3
1408,,Quaternary,1500000301004030,3
1409,,Quaternary,0400100053000104,4
1410,,Quaternary,0020100520404003,2
1411,,Quaternary,1000020000205000,2
1412,,Quaternary,1020300003040051,3
1413,,Quaternary,1043200400023500,4
1414,,Quaternary,4000000401500400,4
1415,,Quaternary,0302240000500010,2
1416,,Quaternary,0350240000204000,4
1417,,Quaternary,2300320100031450,3
1418,,Quaternary,0421400521401234,2
1419,,Quaternary,0001021305001000,1
1420,,Quaternary,1023501003410102,3
1421,,Quaternary,3000020300301500,3
1422,,Quaternary,0400301040000050,4
1423,,Quaternary,0503003403000040,4
1424,,Quaternary,2003000040501300,3
1425,,Quaternary,4105000130000300,3
1426,,Quaternary,5003040010000004,4
1427,,Quaternary,0040300400520403,3
1428,,Quaternary,1000000005040010,1
1429,,Quaternary,5010040000042000,4
1430,,Quaternary,0124400524300342,3
1431,,Quaternary,0500002440000040,4
1432,,Quaternary,0321501021341003,3
1433,,Quaternary,3050100440000013,4
1434,,Quaternary,0034002521404010,1
1435,,Quaternary,0042200040000450,2
1436,,Quaternary,0050120023040132,2
1437,,Quaternary,2001040000054000,4
1438,,Quaternary,2350020400304100,4
1439,,Quaternary,0340002450000413,4
1440,,Quaternary,0002015420010010,2
1441,,Quaternary,2000000042000045,2
1442,,Quaternary,0305103420030010,1
1443,,Quaternary,0520340000030000,3
1444,,Quaternary,0302200430200500,2
1445,,Quaternary,0300300400524100,3
1446,,Quaternary,3000230001520403,3
1447,,Quaternary,0100021000005002,1
1448,,Quaternary,4310000500031030,1
1449,,Quaternary,0002240050100004,4
1450,,Quaternary,0004304025000000,4
1451,,Quaternary,1023350020410102,2
1452,,Quaternary,1005300200404000,4
1453,,Quaternary,0100001304005002,1
1454,,Quaternary,4000023000402510,4
1455,,Quaternary,5000001020000001,1
1456,,Quaternary,4500004001301003,3
1457,,Quaternary,0203000130500002,2
1458,,Quaternary,4003050000310102,3
1459,,Quaternary,1203231440050020,2
1460,,Quaternary,1420013253000240,2
1461,,Quaternary,0103000100501302,1
1462,,Quaternary,0310024530002104,3
1463,,Quaternary,0040043030050003,4
1464,,Quaternary,1023000230410510,3
1465,,Quaternary,4000010200350413,4
1466,,Quaternary,5040030000010413,3
1467,,Quaternary,4021001520401230,2
1468,,Quaternary,0250000441001020,4
1469,,Quaternary,4302200530001030,3
1470,,Quaternary,0100005332401004,1
1471,,Quaternary,5300000100002010,1
1472,,Quaternary,5002042010000004,4
1473,,Quaternary,0500003431000013,3
1474,,Quaternary,3010052021430002,3
1475,,Quaternary,1002001020000050,2
1476,,Quaternary,1000020005000041,1
1477,,Quaternary,0001003012053000,3
1478,,Quaternary,4203500000301300,3
1479,,Quaternary,4000102504000042,4
1480,,Quaternary,3020140020404503,2
1481,,Quaternary,4300000431502013,4
1482,,Quaternary,0003003050204002,3
1483,,Quaternary,3020050220344003,3
1484,,Quaternary,0501000010404010,4
1485,,Quaternary,4010340121030050,3
1486,,Quaternary,1003003101002050,1
1487,,Quaternary,5300004021040010,4
1488,,Quaternary,0400300100032500,3
1489,,Quaternary,0105430000001040,4
1490,,Quaternary,1040200401003405,1
1491,,Quaternary,0310500421400000,1
1492,,Quaternary,0025231041321040,1
1493,,Quaternary,1000003002053020,3
1494,,Quaternary,0025100224014010,4
1495,,Quaternary,5100000000043040,4
1496,,Quaternary,3002230045000420,2
1497,,Quaternary,0350000400004000,4
1498,,Quaternary,0052000440300423,4
1499,,Quaternary,0312020000235000,2
1500,,Quaternary,1000401000040005,1
1501,,Quaternary,4500103001430010,3
1502,,Quaternary,0430000020405003,4
1503,,Quaternary,0021301021400504,2
1504,,Quaternary,1040231041000005,1
1505,,Quaternary,2100005040301000,1
1506,,Quaternary,0010300152002000,1
1507,,Quaternary,4100000504001002,4
1508,,Quaternary,0500100000210300,1
1509,,Quaternary,4030300000030500,3
1510,,Quaternary,0403315000104000,4
1511,,Quaternary,1002020020300150,2
1512,,Quaternary,1040300403002500,4
1513,,Quaternary,3002005003000020,3
1514,,Quaternary,2310324010254002,3
1515,,Quaternary,2003020000054320,2
1516,,Quaternary,0030500003040403,3
1517,,Quaternary,0001300450000100,1
1518,,Quaternary,0403310223104050,3
1519,,Quaternary,0342300440000500,4
1520,,Quaternary,0103500000301300,3
1521,,Quaternary,1020000203044500,2
